"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"
"2084"	"Bacteria"	"Proteobacteria"	"Oligoflexia"	"Bacteriovoracales"	"Halobacteriovoraceae"	"Halobacteriovorax"
"2085"	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Crocinitomicaceae"	"Unknown"
"2086"	"Bacteria"	"Cyanobacteria"	"Unknown"	"Nostocales"	"Hapalosiphonaceae"	"Fischerella"
"2087"	"Bacteria"	"Firmicutes"	"Clostridia"	"Natranaerobiales"	"Natranaerobiaceae"	"Natranaerobius"
"2088"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Methylococcales"	"Methylococcaceae"	"Methyloglobulus"
"2089"	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Zunongwangia"
"2090"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Muricomes"
"2091"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Unknown"	"Unknown"
"2092"	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Cytophagaceae"	"Siphonobacter"
"2093"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfarculales"	"Desulfarculaceae"	"Desulfocarbo"
"2094"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Oxalobacteraceae"	"Oxalobacter"
"2095"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Tibeticola"
"2097"	"Bacteria"	"Acidobacteria"	"Acidobacteriia"	"Acidobacteriales"	"Acidobacteriaceae"	"Granulicella"
"2098"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Chelatococcaceae"	"Chelatococcus"
"2099"	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Unknown"	"Unknown"
"2100"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Rhodospirillaceae"	"Skermanella"
"2101"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Carnobacteriaceae"	"Agitococcus"
"2102"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Caldicoprobacteraceae"	"Caldicoprobacter"
"2103"	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Crocinitomicaceae"	"Lishizhenia"
"2104"	"Bacteria"	"Bacteroidetes"	"Chitinophagia"	"Chitinophagales"	"Chitinophagaceae"	"Paraflavitalea"
"2105"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Lottiidibacillus"
"2107"	"Bacteria"	"Acidobacteria"	"Acidobacteriia"	"Acidobacteriales"	"Acidobacteriaceae"	"Terriglobus"
"2108"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Alcaligenaceae"	"Parvibium"
"2109"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Verrucomicrobiales"	"Unknown"	"Unknown"
"2110"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Geodermatophilales"	"Geodermatophilaceae"	"Blastococcus"
"2111"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Unknown"	"Aquincola"
"2113"	"Bacteria"	"Caldiserica"	"Caldisericia"	"Caldisericales"	"Caldisericaceae"	"Caldisericum"
"2114"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Unknown"
"2115"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Thermoproteales"	"Thermofilaceae"	"Thermofilum"
"2116"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Cuneatibacter"
"2117"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Tepidibacillus"
"2118"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Myxococcaceae"	"Aggregicoccus"
"2119"	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	"Gemmatirosa"
"2120"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Methylocystaceae"	"Unknown"
"2121"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Elioraeaceae"	"Elioraea"
"2123"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Phocea"
"2124"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Agrococcus"
"2125"	"Archaea"	"Euryarchaeota"	"Candidatus Methanoliparia"	"Candidatus Methanoliparales"	"Candidatus Methanollivieraceae"	"Candidatus Methanolliviera"
"2127"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Hyphomicrobiaceae"	"Rhodomicrobium"
"2128"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Unknown"	"Plesiomonas"
"2130"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Methylococcales"	"Methylococcaceae"	"Methylocucumis"
"2131"	"Bacteria"	"Acidobacteria"	"Acidobacteriia"	"Acidobacteriales"	"Unknown"	"Unknown"
"2132"	"Archaea"	"Euryarchaeota"	"Methanococci"	"Methanococcales"	"Methanocaldococcaceae"	"Methanotorris"
"2133"	"Bacteria"	"Thermotogae"	"Thermotogae"	"Thermotogales"	"Fervidobacteriaceae"	"Fervidobacterium"
"2134"	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Isosphaerales"	"Isosphaeraceae"	"Unknown"
"2135"	"Archaea"	"Euryarchaeota"	"Halobacteria"	"Halobacteriales"	"Haloarculaceae"	"Haloarcula"
"2136"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Methylobacteriaceae"	"Microvirga"
"2138"	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Thermonemataceae"	"Thermonema"
"2139"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Acetobacteraceae"	"Rhodopila"
"2140"	"Bacteria"	"Actinobacteria"	"Coriobacteriia"	"Coriobacteriales"	"Coriobacteriaceae"	"Senegalimassilia"
"2141"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Xanthobacteraceae"	"Azorhizobium"
"2142"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Nitrosomonadales"	"Methylophilaceae"	"Unknown"
"2143"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Chromatiales"	"Chromatiaceae"	"Candidatus Tenderia"
"2144"	"Bacteria"	"Candidatus Margulisbacteria"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"2145"	"Bacteria"	"Cyanobacteria"	"Unknown"	"Oscillatoriales"	"Microcoleaceae"	"Arthrospira"
"2146"	"Bacteria"	"Acidobacteria"	"Acidobacteriia"	"Bryobacterales"	"Unknown"	"Unknown"
"2147"	"Bacteria"	"Bacteroidetes"	"Unknown"	"Bacteroidetes Order II. Incertae sedis"	"Rhodothermaceae"	"Salinibacter"
"2148"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Unknown"	"Unknown"	"Thermopetrobacter"
"2150"	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Sporomusaceae"	"Unknown"
"2151"	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Sporomusaceae"	"Dendrosporobacter"
"2153"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Chromatiales"	"Chromatiaceae"	"Imhoffiella"
"2154"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Fertoebacter"
"2155"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Anaerosporobacter"
"2156"	"Bacteria"	"Firmicutes"	"Clostridia"	"Halanaerobiales"	"Halobacteroidaceae"	"Candidatus Frackibacter"
"2157"	"Bacteria"	"Cyanobacteria"	"Unknown"	"Oscillatoriales"	"Oscillatoriaceae"	"Oscillatoria"
"2159"	"Bacteria"	"Chlorobi"	"Chlorobia"	"Chlorobiales"	"Chlorobiaceae"	"Chloroherpeton"
"2162"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Nevskiales"	"Sinobacteraceae"	"Fontimonas"
"2163"	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Bergeyella"
"2164"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Desulfurococcales"	"Desulfurococcaceae"	"Desulfurococcus"
"2165"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Thiotrichales"	"Thiotrichaceae"	"Leucothrix"
"2166"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfuromonadales"	"Geobacteraceae"	"Geothermobacter"
"2167"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Hyphomonadaceae"	"Hyphomonas"
"2168"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Yersiniaceae"	"Unknown"
"2170"	"Bacteria"	"Chlamydiae"	"Chlamydiia"	"Parachlamydiales"	"Parachlamydiaceae"	"Unknown"
"2171"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Diaphorobacter"
"2172"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Alteromonadales"	"Colwelliaceae"	"Thalassomonas"
"2173"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Nevskiales"	"Sinobacteraceae"	"Hydrocarboniphaga"
"2174"	"Bacteria"	"Acidobacteria"	"Blastocatellia"	"Unknown"	"Unknown"	"Chloracidobacterium"
"2175"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Oxalobacteraceae"	"Unknown"
"2176"	"Bacteria"	"Unknown"	"Unknown"	"Unknown"	"Unknown"	"Candidatus Aegiribacteria"
"2177"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Oceanicola"
"2178"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Lutispora"
"2179"	"Bacteria"	"Chloroflexi"	"Ktedonobacteria"	"Ktedonobacterales"	"Ktedonobacteraceae"	"Ktedonobacter"
"2180"	"Archaea"	"Euryarchaeota"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"2181"	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Isosphaerales"	"Isosphaeraceae"	"Tautonia"
"2182"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Hyphomonadaceae"	"Unknown"
"2183"	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Weeksella"
"2184"	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Pirellulales"	"Thermoguttaceae"	"Thermogutta"
"2185"	"Bacteria"	"Candidatus Fermentibacteria"	"Candidatus Fermentibacteria"	"Candidatus Fermentibacterales"	"Candidatus Fermentibacteraceae"	"Candidatus Fermentibacter"
"2186"	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Selenomonadaceae"	"Mitsuokella"
"2187"	"Bacteria"	"Proteobacteria"	"Acidithiobacillia"	"Acidithiobacillales"	"Thermithiobacillaceae"	"Thermithiobacillus"
"2188"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Planococcaceae"	"Sporosarcina"
"2189"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Xinfangfangia"
"2190"	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Cyclobacteriaceae"	"Unknown"
"2191"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Labilitrichaceae"	"Labilithrix"
"2192"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Rhodospirillaceae"	"Inquilinus"
"2193"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Streptosporangiales"	"Streptosporangiaceae"	"Streptosporangium"
"2194"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pasteurellales"	"Pasteurellaceae"	"Gallibacterium"
"2195"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Chromatiales"	"Chromatiaceae"	"Pararheinheimera"
"2196"	"Bacteria"	"Verrucomicrobia"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"2197"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Rhodanobacteraceae"	"Tahibacter"
"2198"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Phyllobacteriaceae"	"Unknown"
"2199"	"Bacteria"	"Bacteroidetes"	"Chitinophagia"	"Chitinophagales"	"Chitinophagaceae"	"Segetibacter"
"2201"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Azonexaceae"	"Unknown"
"2202"	"Bacteria"	"Candidatus Kryptonia"	"Unknown"	"Unknown"	"Unknown"	"Candidatus Thermokryptus"
"2203"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Chromobacteriaceae"	"Gulbenkiania"
"2204"	"Bacteria"	"Acidobacteria"	"Holophagae"	"Holophagales"	"Holophagaceae"	"Unknown"
"2206"	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Algibacter"
"2207"	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Unknown"	"Unknown"	"Unknown"
"2209"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Erythrobacteraceae"	"Unknown"
"2210"	"Bacteria"	"Deinococcus-Thermus"	"Deinococci"	"Thermales"	"Thermaceae"	"Oceanithermus"
"2211"	"Archaea"	"Euryarchaeota"	"Halobacteria"	"Natrialbales"	"Natrialbaceae"	"Natrinema"
"2212"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Alicyclobacillaceae"	"Kyrpidia"
"2213"	"Archaea"	"Euryarchaeota"	"Halobacteria"	"Haloferacales"	"Haloferacaceae"	"Unknown"
"2215"	"Bacteria"	"Synergistetes"	"Synergistia"	"Synergistales"	"Synergistaceae"	"Jonquetella"
"2216"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Kofleriaceae"	"Unknown"
"2218"	"Bacteria"	"Cyanobacteria"	"Unknown"	"Oscillatoriales"	"Microcoleaceae"	"Planktothrix"
"2219"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Rikenellaceae"	"Unknown"
"2220"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Sandaracinaceae"	"Unknown"
"2222"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Sulfitobacter"
"2223"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingosinicella"
"2225"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Pulveribacter"
"2226"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptostreptococcaceae"	"Terrisporobacter"
"2227"	"Bacteria"	"Deinococcus-Thermus"	"Deinococci"	"Deinococcales"	"Trueperaceae"	"Unknown"
"2228"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Mycobacteriaceae"	"Mycolicibacter"
"2230"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Rhodanobacteraceae"	"Luteibacter"
"2231"	"Bacteria"	"Cyanobacteria"	"Unknown"	"Pleurocapsales"	"Hyellaceae"	"Hyella"
"2232"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Nitrosomonadales"	"Methylophilaceae"	"Pseudomethylobacillus"
"2233"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Verrucomicrobiales"	"Unknown"	"Unknown"
"2234"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Unknown"	"Unknown"	"Phreatobacter"
"2235"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Cellvibrionales"	"Halieaceae"	"Parahaliea"
"2236"	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Cellulophaga"
"2240"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Rhodospirillaceae"	"Dongia"
"2241"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Xylella"
"2242"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Chromatiales"	"Granulosicoccaceae"	"Granulosicoccus"
"2243"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Sporolactobacillaceae"	"Scopulibacillus"
"2244"	"Bacteria"	"Candidatus Kryptonia"	"Unknown"	"Unknown"	"Unknown"	"Candidatus Chrysopegis"
"2246"	"Bacteria"	"Deinococcus-Thermus"	"Deinococci"	"Unknown"	"Unknown"	"Unknown"
"2247"	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Gemmatales"	"Gemmataceae"	"Fimbriiglobus"
"2248"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Methylococcales"	"Methylococcaceae"	"Methylotetracoccus"
"2249"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Cellvibrionales"	"Unknown"	"Unknown"
"2250"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Bradyrhizobiaceae"	"Tardiphaga"
"2251"	"Bacteria"	"Chlamydiae"	"Chlamydiia"	"Parachlamydiales"	"Criblamydiaceae"	"Criblamydia"
"2252"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Methylococcales"	"Methylococcaceae"	"Methylicorpusculum"
"2253"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Unknown"	"Unknown"	"Candidatus Puniceispirillum"
"2254"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Rhodospirillaceae"	"Thalassobaculum"
"2255"	"Bacteria"	"Chloroflexi"	"Ardenticatenia"	"Ardenticatenales"	"Ardenticatenaceae"	"Ardenticatena"
"2256"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Methylobacteriaceae"	"Unknown"
"2257"	"Bacteria"	"Acidobacteria"	"Acidobacteriia"	"Acidobacteriales"	"Acidobacteriaceae"	"Candidatus Sulfotelmatomonas"
"2259"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Nocardioidaceae"	"Friedmanniella"
"2260"	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Bernardetiaceae"	"Bernardetia"
"2261"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Fluviicoccus"
"2262"	"Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales"	"Veillonellaceae"	"Massilibacillus"
"2263"	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Planctopirus"
"2264"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Streptosporangiales"	"Streptosporangiaceae"	"Herbidospora"
"2265"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Verrucomicrobiales"	"Verrucomicrobiaceae"	"Verrucobacter"
"2266"	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Flavivirga"
"2267"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfovibrionales"	"Desulfohalobiaceae"	"Desulfonauticus"
"2268"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"Desulfurella"
"2269"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Verrucomicrobiales"	"Verrucomicrobiaceae"	"Haloferula"
"2270"	"Bacteria"	"Firmicutes"	"Tissierellia"	"Tissierellales"	"Gottschalkiaceae"	"Gottschalkia"
"2272"	"Bacteria"	"Bacteroidetes"	"Saprospiria"	"Saprospirales"	"Haliscomenobacteraceae"	"Phaeodactylibacter"
"2274"	"Bacteria"	"Synergistetes"	"Synergistia"	"Synergistales"	"Synergistaceae"	"Aminomonas"
"2275"	"Bacteria"	"Cyanobacteria"	"Unknown"	"Nostocales"	"Unknown"	"Unknown"
"2276"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Emcibacterales"	"Emcibacteraceae"	"Emcibacter"
"2277"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Chromatiales"	"Ectothiorhodospiraceae"	"Nitrococcus"
"2278"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Pelagibacterales"	"Pelagibacteraceae"	"Unknown"
"2279"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfuromonadales"	"Desulfuromonadaceae"	"Malonomonas"
"2280"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Ornithinibacillus"
"2281"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Chromobacteriaceae"	"Vogesella"
"2282"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfobacterales"	"Unknown"	"Unknown"
"2283"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Burkholderiaceae"	"Hydromonas"
"2284"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Nevskiales"	"Sinobacteraceae"	"Polycyclovorans"
"2285"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Thiotrichales"	"Fastidiosibacteraceae"	"Cysteiniphilum"
"2286"	"Bacteria"	"Armatimonadetes"	"Chthonomonadetes"	"Chthonomonadales"	"Chthonomonadaceae"	"Chthonomonas"
"2287"	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Cytophagaceae"	"Rhodonellum"
"2288"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Magnetococcales"	"Magnetococcaceae"	"Magnetococcus"
"2289"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Octadecabacter"
"2290"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micromonosporales"	"Micromonosporaceae"	"Unknown"
"2291"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Unknown"	"Unknown"
"2292"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Methylococcales"	"Methylococcaceae"	"Methylosarcina"
"2293"	"Archaea"	"Euryarchaeota"	"Methanonatronarchaeia"	"Methanonatronarchaeales"	"Methanonatronarchaeaceae"	"Methanonatronarchaeum"
"2294"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Thermobrachium"
"2295"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Pseudopropionibacterium"
"2296"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Polyangiaceae"	"Unknown"
"2298"	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Unknown"	"Unknown"
"2299"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Nocardioidaceae"	"Propionicicella"
"2300"	"Bacteria"	"Verrucomicrobia"	"Spartobacteria"	"Unknown"	"Unknown"	"Terrimicrobium"
"2301"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Erythrobacteraceae"	"Croceicoccus"
"2303"	"Bacteria"	"Chlamydiae"	"Chlamydiia"	"Parachlamydiales"	"Rhabdochlamydiaceae"	"Candidatus Rhabdochlamydia"
"2305"	"Archaea"	"Euryarchaeota"	"Methanococci"	"Methanococcales"	"Unknown"	"Methanofervidicoccus"
"2306"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Clavibacter"
"2307"	"Archaea"	"Thaumarchaeota"	"Unknown"	"Unknown"	"Unknown"	"Candidatus Nitrosotenuis"
"2308"	"Bacteria"	"Cyanobacteria"	"Unknown"	"Nostocales"	"Nostocaceae"	"Trichormus"
"2310"	"Bacteria"	"Planctomycetes"	"Phycisphaerae"	"Unknown"	"Unknown"	"Unknown"
"2311"	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Dielma"
"2312"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Pseudoflavonifractor"
"2313"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Xanthobacteraceae"	"Xanthobacter"
"2314"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Unknown"	"Candidatus Carbobacillus"
"2315"	"Bacteria"	"Cyanobacteria"	"Unknown"	"Pleurocapsales"	"Hyellaceae"	"Pleurocapsa"
"2316"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Hyphomicrobiaceae"	"Maritalea"
"2317"	"Archaea"	"Euryarchaeota"	"Thermococci"	"Thermococcales"	"Thermococcaceae"	"Pyrococcus"
"2318"	"Bacteria"	"Firmicutes"	"Tissierellia"	"Tissierellales"	"Peptoniphilaceae"	"Anaerosphaera"
"2319"	"Bacteria"	"Firmicutes"	"Clostridia"	"Halanaerobiales"	"Halobacteroidaceae"	"Halobacteroides"
"2320"	"Bacteria"	"Bacteroidetes"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"2321"	"Archaea"	"Euryarchaeota"	"Methanococci"	"Methanococcales"	"Unknown"	"Unknown"
"2322"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Methylocystaceae"	"Pleomorphomonas"
"2323"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Alteromonadales"	"Alteromonadaceae"	"Unknown"
"2324"	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Cyclobacteriaceae"	"Cyclobacterium"
"2325"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Chromatiales"	"Halothiobacillaceae"	"Unknown"
"2326"	"Archaea"	"Candidatus Bathyarchaeota"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"2327"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Cellvibrionales"	"Spongiibacteraceae"	"Unknown"
"2329"	"Bacteria"	"Fusobacteria"	"Fusobacteriia"	"Fusobacteriales"	"Fusobacteriaceae"	"Cetobacterium"
"2330"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Oxalobacteraceae"	"Lacisediminimonas"
